status,city,state,country,classification,openfda,product_type,event_id,recalling_firm,address_1,address_2,postal_code,voluntary_mandated,initial_firm_notification,distribution_pattern,recall_number,product_description,product_quantity,reason_for_recall,recall_initiation_date,center_classification_date,termination_date,report_date,code_info,more_code_info,classification_clean,quantity_numeric,defect_labeling_error,defect_sterility_breach,defect_container_closure,defect_blister_seal,defect_moisture_ingress,defect_foreign_substance,defect_potency_issues,defect_manufacturing_defect,defect_stability_degradation,defect_documentation_error,defect_cross_contamination,defect_packaging_defect,defect_tablet_defect,primary_defect,packaging_format,dosage_form,days_to_resolution,recall_year,severity_score,estimated_cost_impact,risk_score,risk_level
Terminated,Peapack,NJ,United States,Class I,{},Drugs,67637,Greenstone Llc,100 Route 206 North,N/A,07977,Voluntary: Firm initiated,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Nationwide and Puerto Rico,D-1361-2014,"Venlafaxine HCl Extended-Release Capsules, 150 mg, 90-count Unit of Use bottles, Rx only, Distributed by: Greenstone LLC, Peapack, NJ  07977, NDC 59762-0182-2, UPC 3 59762-0182-2 9.","16,018 bottles",Presence of Foreign Tablets/Capsules: report of a foreign capsule with markings (TKN 250) and identified as a Tikosyn (dofetilide) capsule was found in a bottle of Effexor XR (venlafaxine HCl) 150 mg capsules that was packaged in the same packaging campaign as the recalled lot,2014-03-06,2014-06-09,2017-05-10,20140618,"V130014, Exp 08/15",,I,16018.0,False,False,False,False,False,True,False,False,False,False,False,False,False,foreign_substance,bottles,capsules,1161.0,2014,10,2401536,19,Critical
Terminated,El Paso,TX,United States,Class II,{},Drugs,62971,"Carefusion 213, Llc",1550 Northwestern Dr,,79912-8000,Voluntary: Firm initiated,Letter,Nationwide,D-1674-2012,"ChloraPrep with Tint, HI-Lite Orange, 3 mL Applicator, Patient Preoperative Skin Preparation, External Use Only, Sterile, product code 260415, Carefusion, Leawood, KS 66211, USA","67,775 Applicators",Lack of Assurance of Sterility: A customer complaint reported some units had incomplete seals (open seals) on the Individual unit packaging.,2011-11-08,2012-09-17,2013-05-23,20120926,"Product code 260415, Lot#: 48225",,II,67775.0,False,True,False,True,False,False,False,False,False,False,False,False,False,sterility_breach,unknown,unknown,562.0,2011,5,261035,23,Critical
Terminated,Telford,PA,United States,Class III,{},Drugs,62628,Axcentria Pharmaceuticals LLC,306 Keystone Dr,Unit B,18969,Voluntary: Firm initiated,E-Mail,Michigan,D-1441-2012,"Major brand Infants' Mapap, Acetaminophen Concentrated Drops, 1 FL. OZ. (30 mL.) 80 mg. per 0.8 mL, Cherry Flavor, Distributed by MAJOR PHARMACEUTICALS, Livonia, MI --- NDC 0904-5255-30,","13,128 bottles",Labeling; labeled with incorrect EXP Date; Incorrect expiration date printed on the outer packaging.  Package incorrectly states 5/2014 should correctly state 4/2014,2012-07-12,2012-08-02,2013-07-16,20120808,"Lot D12044, Exp 4/2014,  NDC 0904-5255-30",,III,13128.0,True,False,False,False,False,False,False,False,True,False,False,False,False,labeling_error,unknown,unknown,369.0,2012,1,23727,5,Low
Terminated,La Vergne,TN,United States,Class II,{},Drugs,91751,The Harvard Drug Group,341 Mason Rd,N/A,37086-3606,Voluntary: Firm initiated,N/A,Distributed Nationwide in the USA,D-0432-2023,"Carbidopa and Levodopa Tablets, USP 25 mg/100 mg, 10x10 Unit Dose carton, Rx Only, Manufactured in Czech Republic by: Teva Czech Industries, s.r.o. Opava-Komarov, Czech Republic, Manufactured for: Teva Pharmaceuticals USA, Inc. Parsippany, NJ 07054, Packaged and Distributed by: Major Pharmaceuticals Indianapolis, IN 46268 USA. NDC 0904-7257-61, UPC 3 09047 25761 4","17,586 cartons","Packaging defect: observed packaging defect, blister packaging inadequately sealed.",2023-02-23,2023-03-02,2024-04-30,20230308,Lot: M04145 Exp. 01/2024,,II,17586.0,False,False,False,True,False,False,False,False,False,False,False,True,False,blister_seal,blisters,tablets,432.0,2023,5,241505,13,High
Terminated,Columbus,OH,United States,Class II,{},Drugs,65495,American Health Packaging,2550 John Glenn Ave,Suite A,43217-1188,Voluntary: Firm initiated,Letter,Nationwide.,D-856-2013,"Zolpidem Tartrate Tablets 5 mg, 10 tablets per blister, 10 blisters per carton, 100 cartons per box, Rx Only, Manufactured for Wockhardt USA LLC., Parsippany, NJ 07054 by Wockhardt Limited, Mumbai, India, NDC 68084-225-01",48.230 carton units,Unit Dose Mispackaging: This recall event is due to a random undetected packaging issue which could increase the potential for a small number of individual unit dose blisters to be packed with more than one tablet.,2013-05-21,2013-08-08,2013-12-24,20130814,"Lot #: 114215, Exp 7/13; 114216, Exp 7/13; 114217, Exp 7/13; 120087, Exp 9/13; 120295, Exp 9/13; 121573, Exp 6/14; 123572, Exp 9/14; 123983, Exp 9/14; 130071, Exp 2/15",,II,48.0,False,False,False,True,False,False,False,True,False,False,False,True,False,blister_seal,blisters,tablets,217.0,2013,5,156041,13,High
Terminated,Hefei,N/A,China,Class II,{},Drugs,88371,"ANHUI WELCOME FOREIGN TRADE CO.,LTD.",Changhe Kechuang Mansion Room 1602,No. 677 Changjiang West Rd,N/A,Voluntary: Firm initiated,Letter,"Distributed to: INTERNATIONAL NATURE NUTRACEUTICALS.INC. 39 BOWERY PMB 193,NEW YORK,NY 10002,U.S.A.",D-0755-2021,"Pi yen chin Ophthalmic Redness Reliever Drops Made in China, Net Wt.: 10 ml (0.34 fl/oz) Exclusive U.S. Distributor: (Chinese writing)International Nature Nutraceuticals, Inc. New York, NY 10002 www.INNHERB.com. Konzon NDC 51367-008-10","63,750","Labeling: Not Elsewhere Classified; The packaging states these are ophthalmic drops. However, they are manufactured as nasal drops and sterility cannot be assured.",2021-08-12,2021-08-20,2021-12-23,20210901,Lot 180901 Exp: 8/2021 Lot 190601 Exp: 5/2022 Lot 191201 Exp: 11/2022 Lot 200701 Exp:6/2023 Lot 201101 Exp: 10/2023 Lot 210501 Exp: 4/2024,,II,63750.0,True,True,False,False,False,False,False,False,False,False,False,False,False,sterility_breach,unknown,unknown,133.0,2021,5,260149,19,Critical
Terminated,La Jolla,CA,United States,Class III,"{'application_number': ['NDA200063'], 'brand_name': ['CONTRAVE'], 'generic_name': ['NALTREXONE HYDROCHLORIDE AND BUPROPION HYDROCHLORIDE'], 'manufacturer_name': ['Nalpropion Pharmaceuticals LLC'], 'product_ndc': ['51267-890'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['ORAL'], 'substance_name': ['BUPROPION HYDROCHLORIDE', 'NALTREXONE HYDROCHLORIDE'], 'rxcui': ['1551468', '1551474'], 'spl_id': ['1ea9dc72-fe7e-4c38-b901-0efffb674f28'], 'spl_set_id': ['485ff360-32c8-11df-928b-0002a5d5c51b'], 'package_ndc': ['51267-890-99', '51267-890-07'], 'is_original_packager': [True], 'upc': ['0351267890997'], 'unii': ['ZG7E5POY8O', 'Z6375YW9SF']}",Drugs,81505,"Orexigen Therapeutics, Inc.",3344 N Torrey Pines Ct Ste 200,,92037-1024,Voluntary: Firm initiated,Letter,Within the United States,D-0219-2019,"Contrave (naltrexone HCl and bupropion HCl). Extended-Release Tablets, 8mg/90 mg, 120-count bottles, Rx only, Distributed by Orexigen therapeutics, Inc., La Jolla, CA 92037, NDC 51267-890-99","18,895 bottles",Container packaging defect.,2018-10-05,2018-11-06,2019-11-15,20181114,"Lot #: ZYCY, Exp. 04/11/2021",,III,18895.0,False,False,True,False,False,False,False,False,False,False,False,True,False,container_closure,bottles,tablets,406.0,2018,1,24254,8,Medium
Terminated,Irvine,CA,United States,Class II,"{'brand_name': ['NU-DERM BLENDER'], 'generic_name': ['HYDROQUINONE'], 'manufacturer_name': ['Obagi Cosmeceuticals LLC'], 'product_ndc': ['62032-100', '62032-101', '62032-116'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['TOPICAL'], 'substance_name': ['HYDROQUINONE'], 'rxcui': ['197795'], 'spl_id': ['fbe3d3a3-ebf3-425c-9cd5-7b7d26054792'], 'spl_set_id': ['e5c450af-958e-41e3-9c2f-fda76b3596f5'], 'package_ndc': ['62032-101-36', '62032-100-10', '62032-100-36', '62032-116-36', '3620321013'], 'is_original_packager': [True], 'upc': ['0362032100364', '0362032116365', '0362032101361', '362032101361'], 'nui': ['N0000175851', 'N0000175854', 'N0000175850'], 'pharm_class_pe': ['Depigmenting Activity [PE]'], 'pharm_class_epc': ['Melanin Synthesis Inhibitor [EPC]'], 'pharm_class_moa': ['Melanin Synthesis Inhibitors [MoA]'], 'unii': ['95OOS7VE0Y', 'XV74C1N1AE', '4Y5P7MUD51']}",Drugs,69569,Obagi Medical Products,50 Technology Dr,N/A,92618-2301,Voluntary: Firm initiated,Letter,Nationwide and Mexico and Slovenia,D-0234-2015,"Obagi Nu-Derm Clear, AM PM 3, Skin Bleaching and Corrector Cream, Hydroquinone USP, 4%, Rx Only, Net Wt. 2 OZ. (57 g) bottle, Dist by OMP Inc, Long Beach CA 90802, Made in USA, NDC 62032-101-36",975 bottles,Labeling: Label Mix-Up; Containers of the Obagi Nu-Derm Clear pre-labeled bottles were inadvertently introduced into the Obagi Exfoderm Forte packaging line. Therefore customers which ordered Clear RX actually had contents of Exfoderm forte.,2014-10-17,2014-10-31,2015-04-29,20141112,"Lot #: 13I1218, Product/Part #: 362032101361, Exp 09/30/2016",,II,975.0,True,False,False,False,False,False,False,True,False,False,True,False,False,cross_contamination,tubes,creams,194.0,2014,5,199633,9,Medium
Terminated,Telford,PA,United States,Class III,{},Drugs,62983,Axcentria Pharmaceuticals LLC,306 Keystone Dr,Unit B,18969,Voluntary: Firm initiated,Letter,MI,D-134-2013,"Major Oral Peroxide (Carbamide Peroxide 10%), 2 fl oz (60 mL), Distributed by: Major Pharmaceuticals 31778 Enterprise Drive, Livonia, MI 48150, NDC 0904-4062-03","17,679 bottles",Stability data does not support expiration date:  Stability data indicates the Carbamide Peroxide will degrade below acceptable levels within the 24-month expiration date printed on the packaging.,2012-08-17,2013-01-18,2014-10-07,20130130,"Lot #s  L11065, exp 12/2013; B12019, exp 2/2014; B12020, exp 2/2014; and D12035, exp 4/2014.",,III,17679.0,True,False,False,False,False,False,False,False,True,False,False,False,False,labeling_error,unknown,unknown,781.0,2012,1,24158,5,Low
Terminated,Dayton,NJ,United States,Class II,"{'application_number': ['ANDA202675'], 'brand_name': ['GLYCOPYRROLATE'], 'generic_name': ['GLYCOPYRROLATE'], 'manufacturer_name': ['Aurolife Pharma LLC'], 'product_ndc': ['13107-014', '13107-015'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['ORAL'], 'substance_name': ['GLYCOPYRROLATE'], 'rxcui': ['197738', '197739'], 'spl_id': ['cb079e3f-17d8-47ce-ae8d-41f6bd025630'], 'spl_set_id': ['677f8495-a870-45b6-bb65-75b449f040ce'], 'package_ndc': ['13107-014-01', '13107-015-01'], 'is_original_packager': [True], 'upc': ['0313107014017'], 'unii': ['V92SO9WP2I']}",Drugs,89869,"Aurolife Pharma, LLC",2400 US Highway 130,N/A,08810-1519,Voluntary: Firm initiated,Letter,Nationwide in the USA and Puerto Rico,D-0736-2022,"Glycopyrrolate Tablets, USP, 1 mg, 100-count bottle, Rx Only, Distributed by: Aurobindo Pharma USA, Inc., 279 Princeton-Hightstown Road, East Windsor, NJ 08520, NDC 13107-014-01.",4080 bottles,Presence of Foreign Substance: Complaint for pieces of glass discovered in a sealed bottle which came from equipment within the packaging room.,2022-03-17,2022-03-30,2024-03-25,20220406,"Lot: 01421008A1, Exp 03/2023",,II,4080.0,False,False,False,False,False,True,False,True,False,False,False,False,False,foreign_substance,bottles,tablets,739.0,2022,5,220355,14,High
Terminated,New York,NY,United States,Class III,"{'application_number': ['NDA021016'], 'brand_name': ['RELPAX'], 'generic_name': ['ELETRIPTAN HYDROBROMIDE'], 'manufacturer_name': ['ROERIG'], 'product_ndc': ['0049-2330', '0049-2340'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['ORAL'], 'substance_name': ['ELETRIPTAN HYDROBROMIDE'], 'rxcui': ['359493', '359494', '404443', '404444'], 'spl_id': ['a885a228-0468-4dea-9242-f59e8918cefa'], 'spl_set_id': ['85745375-fcb6-4edc-b6db-a77b4a5f3e8c'], 'package_ndc': ['0049-2330-79', '0049-2330-45', '0049-2340-79', '0049-2340-45', '0049-2340-05'], 'is_original_packager': [True], 'unii': ['M41W832TA3']}",Drugs,82715,Pfizer Inc.,235 E 42nd St,,10017-5703,Voluntary: Firm initiated,,Nationwide in the USA,D-1278-2019,"Relpax (eletriptan HBr) 40 mg, a) 12 tablets 2 cards x six 40 mg tablets per blister pack, NDC 0049-2340-05; b) 6 tablets 1 card x six 40 mg tablets per blister pack, NDC 0049-2340-45, Rx Only, Made in Ireland, Distributed by Roerig, Division of Pfizer Inc, NY NY 10017.",100277 tablets,"Labeling: Label Error on Declared Strength: an artwork error on the secondary packaging of Relpax 40 mg Tablets, indicates that each tablet contains eletriptan hydrobromide equivalent to 20mg eletriptan, instead of 40mg, on one side of the carton.",2019-04-29,2019-05-13,2021-04-26,20190522,"Lot #s: a) W38322, Exp 10/2020, W98482, Exp 03/2021; b) W64062, Exp 01/2021, X27517, Exp 03/2021, AJ3674, Exp 11/2021.",,III,100277.0,True,False,False,False,False,False,True,False,False,False,False,True,False,packaging_defect,blisters,tablets,728.0,2019,1,26670,5,Low
Terminated,Waltham,MA,United States,Class II,"{'application_number': ['ANDA078177'], 'brand_name': ['SODIUM CHLORIDE'], 'generic_name': ['SODIUM CHLORIDE'], 'manufacturer_name': ['Fresenius Medical Care North America'], 'product_ndc': ['49230-300'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['INTRAVENOUS'], 'substance_name': ['SODIUM CHLORIDE'], 'rxcui': ['1807639'], 'spl_id': ['26587576-d68d-4c98-e063-6394a90ac53d'], 'spl_set_id': ['af5cdf1a-19f4-11e2-892e-0800200c9a66'], 'package_ndc': ['49230-300-10'], 'is_original_packager': [True], 'unii': ['451W47IQ8X']}",Drugs,92403,"Fresenius Medical Care Holdings, Inc.",920 Winter St Bld 950,N/A,02451-1521,Voluntary: Firm initiated,Letter,"Product was distributed to 32 clinics in SC, NC and VA.",D-0777-2023,"Sodium Chloride 0.9% Injection, USP, 1000 mL bags, 12 bags per carton, Rx only, Fresenius Medical Care North America, Waltham, MA 02451, NDC # 49230-300-10","53,424 bags","Lack of assurance of sterility: The product was potentially exposed to below-recommended storage temperatures, which may cause leaks in the packaging.",2023-05-23,2023-06-01,2024-05-23,20230607,"Lot # 23AU05030, Exp 01/13/2024; 23AU05035, Exp 01/15/2024",,II,53424.0,False,True,False,False,False,False,False,False,False,False,False,False,False,sterility_breach,unknown,injections,366.0,2023,5,257591,15,High
Terminated,Princeton,NJ,United States,Class III,"{'application_number': ['ANDA201720'], 'brand_name': ['TESTOSTERONE CYPIONATE'], 'generic_name': ['TESTOSTERONE CYPIONATE'], 'manufacturer_name': ['Sun Pharmaceutical Industries, Inc.'], 'product_ndc': ['62756-015', '62756-017', '62756-016'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['INTRAMUSCULAR'], 'substance_name': ['TESTOSTERONE CYPIONATE'], 'rxcui': ['835829', '835840', '2047882'], 'spl_id': ['bf24bb84-d12f-44e7-98bd-46f3aa792bcc'], 'spl_set_id': ['3653a602-4551-4e6c-84a7-31861f5dc482'], 'package_ndc': ['62756-017-40', '62756-015-40', '62756-016-40'], 'is_original_packager': [True], 'upc': ['0362756017405', '0362756015401', '0362756016408'], 'unii': ['M0XW1UBI14']}",Drugs,87168,SUN PHARMACEUTICAL INDUSTRIES INC,2 Independence Way,,08540-6620,Voluntary: Firm initiated,Letter,Nationwide,D-0242-2021,"Testosterone Cypionate Injection, USP CIII 200mg/ml FOR INTRAMUSCULAR USE ONLY 1mL Single-dose vial Distributed by: Sun Pharma Ind. Inc, NJ 08512 Manufactured by: Sun Pharma Ind. Ltd., India NDC 62756-015-40","36,275 cartons",Incorrect Labeling: Incorrect lot number on secondary packaging,2021-01-11,2021-01-24,2021-11-02,20210203,Lot JKX2553A,,III,36275.0,True,False,False,False,False,False,False,False,False,False,False,True,False,packaging_defect,vials,injections,295.0,2021,1,25198,5,Low
Terminated,Tonawanda,NY,United States,Class III,{},Drugs,91972,"Pine Pharmaceuticals, LLC",355 Riverwalk Pkwy,N/A,14150-5837,Voluntary: Firm initiated,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Nationwide in the USA,D-0531-2023,"Bevacizumab 2.5 mg/0.1 mL, Solution for Injection in 1mL, silicone free slip tip syringe, each Syringe supplied in individually labeled poly envelopes (primary packaging).  Repackaged by Pine Pharmaceuticals, Pine Pharmaceuticals 355 Riverwalk Parkway, Tonawanda, NY 14150,  Office Use Only, Not for Resale. Secondary packaging consists of a coated cardboard box, with order-specific label indicating lot number housed within order/container. NDC # 69194-0458-1",932 syringes,Labeling: Incorrect or Missing Lot and/or Exp Date: Lot code on primary packaging is incorrect.,2023-03-27,2023-04-13,2023-06-01,20230419,"Lot # 66377, Exp. Date: 06/28/2023. Syringe may be labeled incorrectly as lot# 66316",,III,932.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,syringes,solutions,66.0,2023,1,19898,5,Low
Terminated,Atlanta,GA,United States,Class I,{},Drugs,74857,Arbor Pharmaceuticals Inc.,6 Concourse Pkwy,Suite 1800,30328-6117,Voluntary: Firm initiated,E-Mail,"CA, FL, GA, LA, MO, MS, NC, OH, PA, SC, TN, TX, VA and WV.",D-0105-2017,"Cetylev (acetylcysteine) effervescent tablets for oral solution, 500 mg, Rx Only, 20 tablets per carton (ten 2 count blister packs), Distributed by Arbor Pharmaceuticals, LLC Atlanta, GA 30328, NDC 24338-700-10.","16,932 cartons","Defective Container: Incomplete seal on blister packaging, leading to tablet swelling and enlarging due to effervescence process beginning as oxygen and moisture enter the blister packaging.",2016-07-21,2016-10-14,2017-01-23,20161026,"Lot numbers: 005C16, 006C16, 007C16, Exp 02/2018",,I,16932.0,False,False,False,True,True,False,False,False,False,False,False,False,False,blister_seal,blisters,solutions,186.0,2016,10,2409569,24,Critical
Terminated,Newtown Square,PA,United States,Class III,{},Drugs,79846,Boiron Inc.,6 Campus Blvd,,19073-3200,Voluntary: Firm initiated,Letter,Nationwide,D-0803-2018,"Calendula Cream, calendula officinalis 1X HUS-10%, 2.5 oz. tubes, Distributed by Boiron Inc., Newtown Square, PA","52,810 tubes",Labeling: Labeling Error on Declared Strength; The outer carton (secondary packaging) statement of ingredients misstates the concentration of active ingredient at 7%.  The primary packaging (tube) correctly states the active ingredient at 10%.,2018-04-13,2018-05-11,2020-01-08,20180523,"Lot Numbers:    M7090711, M7090712, M7090713, M7090709, M7090807, Exp: 09/2019 and  M7110589, Exp: 11/2019",,III,52810.0,True,False,False,False,False,False,True,False,False,False,False,True,False,packaging_defect,tubes,creams,635.0,2018,1,25742,5,Low
Terminated,Princeton,NJ,United States,Class III,{},Drugs,81020,"Otsuka Pharmaceutical Development & Commercialization, Inc.",508 Carnegie Ctr,,08540-6259,Voluntary: Firm initiated,Letter,Nationwide in the US,D-0017-2019,"treatNOW ABILIFY (aripiprazole) and ABILIFY MAINTENA (aripiprazole) 400MG for extended release injectable suspension. Kit Contents: 2 packs ABILIFY Tablets 10mg (14 day supply) plus 1 ABILIFY MAINTENA Pre-filled Dual Chamber Syringe Kit. Rx only. Not for sale or reimbursement. Distributed and Marketed by: Otsuka America Pharmaceutical, Inc. Rockville, MD 20850. Marketed by: Deerfield, IL 60015 USA. Bar Code DCSKit-59148-10Tabs-01",17325 kits,"Labeling Not Elsewhere Classified: Physician sample kits/cartons of treatNOW Abilify are mislabeled. Product name is misspelled, storage instructions are missing and contents of kits may be incorrectly labeled on the outer packaging of the co-packaged kit.",2018-09-17,2018-10-12,2022-03-09,20181010,"Lots: 7F92YUD3H1A/AIS1017B,  7F92YUD3H1A/AIS1017C, EXP 30-Jun-2020.",,III,17325.0,True,False,False,False,False,False,False,False,False,True,False,False,False,labeling_error,syringes,injections,1269.0,2018,1,24128,5,Low
